House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
32,Cook Plaza,Charlene,Fitzgerald,63,None,Single,Female,Higher education careers adviser,None,None
66,Cook Plaza,Diane,Dunn,63,None,Married,Female,"Engineer, drilling",None,Catholic
66,Cook Plaza,Edward,Dunn,63,None,Married,Male,"Lecturer, higher education",None,Catholic
27,Horseshoe Drive,Shane,Thomson,63,Husband,Married,Male,"Physicist, medical",None,None
28,Horseshoe Drive,Katie,McDonald,63,Head,Single,Female,Unemployed,None,Christian
1,Ahmed Drive,Toby,Hammond,63,Husband,Married,Male,Newspaper journalist,None,None
17,Bank Street,Charlie,Gibson,63,Husband,Married,Male,Careers information officer,None,Christian
20,Poundsalt Crescent,Maureen,Hawkins,63,Head,Single,Female,Sports coach,None,Christian
50,Bath Drive,Patrick,Thomas,63,None,Single,Male,"Engineer, land",None,None
55,Bath Drive,Francis,Wood,63,Husband,Married,Male,"Administrator, arts",None,Christian
4,Harris Harbor,Jasmine,Townsend,63,Head,Divorced,Female,"Designer, furniture",None,Christian
28,Bailey Glen,Pauline,Hall,63,None,Single,Female,"Engineer, manufacturing",None,Christian
9,McLean Street,Martyn,Taylor,63,None,Single,Male,Television camera operator,None,Christian
9,St.Luke Locks,Carl,Johnson,63,Husband,Married,Male,Illustrator,None,Christian
17,St.Luke Locks,Vanessa,Oliver,63,Head,Married,Female,Legal executive,None,Christian
23,St.Luke Locks,Natalie,Thomas,63,Head,Divorced,Female,"Scientist, research (medical)",None,None
10,Willis Avenue,Arthur,Ross,63,Head,Single,Male,Computer games developer,None,Methodist
14,Willis Avenue,Jane,Dyer,63,Head,Single,Female,Psychotherapist,None,None
19,Willis Avenue,Joan,Martin,63,Wife,Married,Female,Architectural technologist,None,None
73,Willis Avenue,Terry,Williamson,63,Head,Single,Male,Statistician,None,None
90,Willis Avenue,Carol,Dunn,63,Head,Married,Female,Unemployed,None,Catholic
142,Willis Avenue,Wendy,Lloyd,63,Head,Married,Female,Insurance risk surveyor,None,Christian
179,Willis Avenue,Jane,Walters,63,Head,Married,Female,Horticultural therapist,None,Methodist
179,Willis Avenue,Abdul,Walters,63,Husband,Married,Male,"Merchandiser, retail",None,Methodist
18,Woods Courts,Cameron,Day,63,Husband,Married,Male,Heritage manager,None,Christian
5,Taurus Garden,Mandy,Briggs,63,Lodger,Divorced,Female,Actor,None,Methodist
10,Eastdeal Lane,Guy,Hall,63,Head,Single,Male,Unemployed,None,None
16,Eastdeal Lane,Darren,Jackson,63,Head,Single,Male,Hydrogeologist,None,None
59,Iqbal Shoals,Patricia,Spencer,63,Head,Single,Female,Clothing/textile technologist,None,None
68,Iqbal Shoals,Ellie,Smith,63,Head,Single,Female,"Surveyor, mining",None,Christian
89,Iqbal Shoals,Geoffrey,Wood,63,Head,Single,Male,Advertising copywriter,None,Christian
94,Iqbal Shoals,Howard,Riley,63,Head,Single,Male,"Conservator, museum/gallery",None,Christian
95,Iqbal Shoals,Dean,Sutton,63,Head,Married,Male,Podiatrist,None,None
132,Iqbal Shoals,Dominic,Burton,63,Head,Divorced,Male,Unemployed,None,Christian
21,Bank Burg,Rhys,Law,63,None,Single,Male,"Engineer, broadcasting (operations)",None,Christian
2,Peel Spring,Jeffrey,Grant,63,Lodger,Single,Male,"Programmer, systems",None,None
14,Reynolds Highway,Dorothy,Jones,63,Head,Single,Female,Unemployed,None,Christian
21,Reynolds Highway,Marilyn,Oliver,63,Head,Single,Female,"Designer, fashion/clothing",None,None
29,Reynolds Highway,Stanley,Moore,63,Husband,Married,Male,Claims inspector/assessor,None,None
1,ExcaliburBells Dam,Frederick,Pritchard,63,Head,Married,Male,"Engineer, civil (consulting)",None,Catholic
10,ExcaliburBells Dam,Natasha,Thomas,63,None,Single,Female,Insurance claims handler,None,Christian
6,Rhubarb Drive,Antony,Walton,64,Son,Single,Male,Facilities manager,None,Christian
9,Rhubarb Drive,Danny,Dunn,64,Lodger,Divorced,Male,Geophysical data processor,None,Christian
10,Rhubarb Drive,Connor,Patel,64,Lodger,Single,Male,Corporate treasurer,None,Christian
10,Rhubarb Drive,William,Dixon,64,Lodger,Single,Male,Television production assistant,None,None
15,Rhubarb Drive,Leslie,Morris,64,Husband,Married,Male,Human resources officer,None,None
23,Rhubarb Drive,Dawn,Robertson,64,Head,Married,Female,Clothing/textile technologist,None,Christian
22,Moran Mission,Rosie,Dobson,64,Head,Single,Female,Mudlogger,None,None
4,Wallis Rapids,Paul,Jenkins,64,Head,Single,Male,Quality manager,None,Catholic
21,Wallis Rapids,Lee,Godfrey,64,Husband,Married,Male,Illustrator,None,Christian
27,Wallis Rapids,Grace,Williams,64,Sibling,Single,Female,Training and development officer,None,Catholic
54,Wallis Rapids,Mary,Thomas,64,Head,Single,Female,Unemployed,None,Christian
54,Wallis Rapids,James,Lee,64,Partner,Single,Male,Contracting civil engineer,None,None
60,Wallis Rapids,Lynne,Jones,64,Lodger,Divorced,Female,Web designer,None,None
2,West Lane,Janet,Cooper,64,Lodger,Divorced,Female,"Optician, dispensing",None,Christian
16,Testamentrigg Road,Matthew,Craig,64,Head,Single,Male,"Pharmacist, community",None,Christian
4,Winterbarrier Street,Peter,Day,64,Husband,Married,Male,"Engineer, agricultural",None,None
7,Inner Street,Frederick,Clarke,64,Head,Single,Male,"Engineer, broadcasting (operations)",None,Christian
12,Protectoratearch Road,Barbara,Stone,64,Wife,Married,Female,Clinical research associate,None,None
2,Squirrel Plains,Charles,Chadwick,64,Husband,Married,Male,Forensic scientist,None,None
3,Squirrel Plains,Josephine,Holloway,64,None,Single,Female,"Copywriter, advertising",None,None
78,Richardson Street,Joan,Rogers,64,Head,Single,Female,"Social research officer, government",None,Christian
119,Richardson Street,Leanne,Roberts,64,Head,Married,Female,"Therapist, art",None,Catholic
136,Richardson Street,Eleanor,Davies,64,Head,Single,Female,Broadcast presenter,None,None
6,Cancer Lane,Denis,Davies,64,Head,Married,Male,Unemployed,Deaf,Methodist
35,Cancer Lane,Laura,White,64,Wife,Married,Female,Radio producer,None,None
48,Cancer Lane,Carol,Hill,64,None,Single,Female,Pharmacologist,None,Christian
13,Armagh Crescent,Phillip,James,64,Husband,Married,Male,Museum/gallery curator,Blind,None
20,Armagh Crescent,Gerald,Roberts,64,Head,Married,Male,Best boy,None,Christian
28,Armagh Crescent,Howard,Rahman,64,Husband,Married,Male,Unemployed,None,None
13,Mitchell Loaf,Thomas,Jenkins,64,None,Single,Male,Musician,None,Catholic
9,Love Square,Callum,Ellis,64,None,Single,Male,Nutritional therapist,None,Christian
14,Love Square,Kayleigh,Smith,64,Wife,Married,Female,"Scientist, research (maths)",None,None
31,Chelmsfordshot Street,Adam,Day,64,None,Single,Male,Television/film/video producer,None,Christian
6,Orchard Crescent,Sam,Goddard,64,Husband,Married,Male,Unemployed,None,None
17,Orchard Crescent,Dale,Osborne,64,None,Single,Male,"Administrator, charities/voluntary organisations",None,None
23,Taylor Wall,Bethan,Kelly,64,Wife,Married,Female,Unemployed,None,Christian
19,Coin Street,Stacey,Phillips,64,Head,Single,Female,Fine artist,None,Christian
68,Green Squares,Brandon,Grant,64,Lodger,Single,Male,Art gallery manager,None,Christian
81,Green Squares,Janice,Williams,64,Lodger,Single,Female,"Lecturer, further education",None,None
89,Green Squares,Danielle,Rogers-Baker,64,Head,Married,Female,"Engineer, communications",None,Catholic
210,Green Squares,Terence,Kennedy,64,Head,Divorced,Male,Unemployed,None,Christian
8,Martin Path,Kenneth,Rahman,64,Head,Single,Male,"Conservator, furniture",None,None
25,Martin Path,Kelly,Webster,64,Head,Single,Female,"Scientist, audiological",None,Christian
13,Taurus Lodge,Paige,Chambers,64,Head,Divorced,Female,Unemployed,None,Catholic
22,London Avenue,Natalie,Gibson,64,Head,Married,Female,Sport and exercise psychologist,None,Muslim
2,Brightonshot Lane,Katherine,Pearson,64,Wife,Married,Female,Phytotherapist,None,Christian
48,Brightonshot Lane,Shannon,Morrison,64,Head,Single,Female,"Designer, graphic",None,Christian
9,Dale Glens,Christopher,Jordan,64,None,Single,Male,Hotel manager,None,Christian
29,Arthur Street,Sylvia,Morris,64,Lodger,Single,Female,International aid/development worker,None,Catholic
45,Arthur Street,Amanda,Reynolds,64,Head,Single,Female,"Psychotherapist, dance movement",None,None
7,Cook Plaza,Gordon,Brown,64,Husband,Married,Male,Nutritional therapist,None,Christian
10,Cook Plaza,Jamie,Brown,64,Lodger,Single,Male,"Education officer, environmental",None,Christian
119,Cook Plaza,Ben,Fleming,64,Head,Married,Male,"Exhibitions officer, museum/gallery",None,None
8,Sagittariusdike Avenue,Rosie,Sharp,64,Head,Single,Female,Ranger/warden,None,Christian
17,Brick Crescent,Elaine,Barlow,64,Wife,Married,Female,Herpetologist,None,Methodist
27,Horseshoe Drive,Charlotte,Thomson,64,Head,Married,Female,Community development worker,None,None
3,Appletree Heights,Duncan,Spencer,64,Head,Divorced,Male,"Editor, film/video",None,Christian
2,Beech Drive,Bradley,Roberts,64,Head,Single,Male,Archaeologist,None,None
22,Bath Drive,Wayne,Young,64,Lodger,Single,Male,"Embryologist, clinical",None,Catholic
41,Bath Drive,Keith,Macdonald,64,Head,Single,Male,Dispensing optician,None,Christian
8,Harris Harbor,Danielle,White,64,Head,Married,Female,"Editor, film/video",None,None
7,Guild Tunnel,Leslie,Webster,64,Head,Divorced,Male,"Lighting technician, broadcasting/film/video",None,Catholic
13,Thistle Court,Adam,Sharpe,64,Head,Single,Male,Museum education officer,None,Jewish
18,McLean Street,Andrew,Ward,64,Head,Single,Male,Youth worker,None,Methodist
22,McLean Street,Damian,Kerr,64,Sibling,Single,Male,"Therapist, speech and language",None,None
17,Taurus Drive,Anthony,Pearce,64,Husband,Married,Male,Civil Service administrator,None,None
18,Willis Avenue,Peter,Mann-Kirby,64,Husband,Married,Male,"Designer, fashion/clothing",None,Christian
90,Willis Avenue,Adam,Dunn,64,Husband,Married,Male,"Geologist, engineering",None,Catholic
142,Willis Avenue,Timothy,Chapman,64,Husband,Married,Male,Astronomer,None,Christian
228,Willis Avenue,Kim,Cooper,64,Head,Divorced,Female,Race relations officer,None,Christian
19,Woods Courts,Carol,Sutton,64,None,Single,Female,Special educational needs teacher,None,None
35,Taurus Garden,Harry,Burns,64,Husband,Married,Male,Licensed conveyancer,None,Methodist
11,Eastdeal Lane,Donald,Nicholls,64,None,Single,Male,Physiological scientist,None,Methodist
13,Eastdeal Lane,Gemma,Smith,64,None,Single,Female,Trade mark attorney,None,None
21,Iqbal Shoals,Joyce,Ward,64,Head,Single,Female,Air broker,None,Christian
129,Iqbal Shoals,Bruce,Stanley,64,Head,Single,Male,International aid/development worker,None,None
129,Iqbal Shoals,Fiona,Collins,64,Partner,Single,Female,Firefighter,None,None
3,Bank Burg,Lauren,Morris,64,Head,Single,Female,"Nurse, mental health",None,None
39,Bank Burg,Leanne,Saunders,64,Head,Single,Female,"Surveyor, building control",None,Christian
24,Moran Mission,Linda,Clark,65,Head,Widowed,Female,"Scientist, research (life sciences)",None,Christian
46,Wallis Rapids,Paula,Frost,65,Head,Married,Female,"Psychologist, forensic",None,None
3,West Lane,Julian,Patterson,65,Husband,Married,Male,Advice worker,None,None
4,Pisces Road,Lewis,Robinson,65,Partner,Single,Male,Arts administrator,None,None
47,Pisces Road,Aaron,Dixon,65,Head,Widowed,Male,"Psychotherapist, child",None,None
3,Willis Springs,Billy,Cook,65,Head,Widowed,Male,Immigration officer,None,Christian
8,Protectoratearch Road,Graeme,Jones,65,Head,Widowed,Male,Agricultural engineer,None,Methodist
22,Protectoratearch Road,Jacqueline,Hughes,65,Head,Single,Female,Air broker,None,Christian
8,Squirrel Plains,Raymond,Vincent,65,Head,Married,Male,Fast food restaurant manager,None,Muslim
8,Squirrel Plains,Teresa,Vincent,65,Wife,Married,Female,Maintenance engineer,None,Muslim
17,Richardson Street,Graham,Davidson,65,Husband,Married,Male,Personal assistant,None,None
27,Richardson Street,Tracey,Johnson,65,Wife,Married,Female,Corporate treasurer,None,Methodist
91,Richardson Street,Shannon,Butler,65,Head,Married,Female,"Horticulturist, amenity",None,Christian
91,Richardson Street,Max,Butler,65,Husband,Married,Male,Sports administrator,None,Christian
112,Richardson Street,Elliott,Williams,65,Head,Married,Male,Senior tax professional/tax inspector,None,Christian
112,Richardson Street,Beth,Williams,65,Wife,Married,Female,Unemployed,None,Christian
14,Mitchell Loaf,Mohammad,Campbell,65,Husband,Married,Male,"Therapist, nutritional",None,Christian
21,Mitchell Loaf,Stephanie,Holden,65,Head,Married,Female,Insurance broker,None,Catholic
10,Tiger Point,Helen,Smith,65,Head,Divorced,Female,"Engineer, drilling",None,Christian
5,Orchard Crescent,Liam,Morgan,65,Head,Married,Male,"Chemist, analytical",None,Christian
26,Orchard Crescent,Lynda,Evans,65,Head,Married,Female,Patent attorney,None,Methodist
49,Orchard Crescent,John,Brooks,65,Head,Married,Male,"Nurse, adult",None,Christian
25,Anvil Crescent,Mark,Kirby,65,Head,Single,Male,Accommodation manager,None,Catholic
26,Anvil Crescent,Edward,Reed,65,Head,Single,Male,"Nurse, mental health",None,None
42,Anvil Crescent,Thomas,Lewis,65,Head,Married,Male,"Teacher, early years/pre",None,Christian
42,Anvil Crescent,Julian,Lewis,65,Husband,Married,Male,Data scientist,None,Christian
3,Coin Street,Sharon,Davis,65,Wife,Married,Female,Art gallery manager,None,None
20,Coin Street,Kelly,Jones,65,Head,Married,Female,"Teacher, adult education",None,Christian
53,Green Squares,Ashley,Kennedy,65,Husband,Married,Male,Intelligence analyst,None,Christian
1,Kelly Shoals,Christopher,Hancock,65,Head,Married,Male,"Engineer, control and instrumentation",None,None
12,Kelly Shoals,Neil,Marshall,65,Head,Widowed,Male,Corporate treasurer,None,Christian
18,Kelly Shoals,Claire,Bennett,65,Head,Married,Female,"Pharmacist, community",None,Christian
30,Kelly Shoals,Carly,Lewis,65,Head,Divorced,Female,Research scientist (medical),None,None
15,Taurus Lodge,Michael,Phillips,65,Head,Widowed,Male,Ranger/warden,None,Christian
35,Taurus Lodge,Jennifer,Cooper,65,Wife,Married,Female,Public librarian,None,Christian
6,Bletchley Lodge,Samuel,Winter,65,Husband,Married,Male,Microbiologist,None,None
8,Egbert Key,Laura,Quinn,65,Head,Married,Female,Armed forces technical officer,None,Christian
8,Egbert Key,Mathew,Quinn,65,Husband,Married,Male,Office manager,None,Christian
1,Rhubarb Tunnel,Nicole,Perry,65,Head,Widowed,Female,Unemployed,None,None
36,Rhubarb Tunnel,Sharon,Gardner,65,Head,Widowed,Female,Heritage manager,None,Christian
19,Perth Lane,June,Hewitt,65,Head,Married,Female,"Buyer, retail",None,Christian
34,Perth Lane,Mohammed,Edwards,65,Head,Widowed,Male,Aeronautical engineer,None,Christian
17,Brightonshot Lane,Lauren,Jackson,65,Head,Divorced,Female,Insurance risk surveyor,None,Muslim
8,Marsh Lights,Lucy,Jackson,65,Head,Widowed,Female,"Civil engineer, consulting",None,Christian
11,Smith Mountain,Joyce,James,65,Head,Divorced,Female,Commercial horticulturist,Physical Disability,Christian
20,Arthur Street,Thomas,Hall,65,Husband,Married,Male,Artist,None,None
32,Arthur Street,James,Thomson,65,Head,Married,Male,Sports therapist,None,None
32,Arthur Street,Jasmine,Thomson,65,Wife,Married,Female,Press sub,None,None
6,Horse Village,Jade,Doherty,65,Head,Widowed,Female,Senior tax professional/tax inspector,None,None
21,Horse Village,Natalie,Hall,65,Head,Married,Female,Unemployed,None,Catholic
7,Cook Plaza,Susan,Brown,65,Head,Married,Female,Clinical embryologist,None,Christian
68,Cook Plaza,Jasmine,Jones,65,Head,Married,Female,Higher education careers adviser,None,Catholic
143,Cook Plaza,Bryan,Smith,65,Husband,Married,Male,Printmaker,None,None
33,Horseshoe Drive,Patricia,Richards,65,Head,Widowed,Female,Dietitian,None,Christian
14,Harris Harbor,Carol,Mason,65,Head,Married,Female,Hydrographic surveyor,None,Christian
24,Bailey Glen,Shannon,Booth,65,Head,Widowed,Female,Sales promotion account executive,None,None
10,Chester Road,Annette,Simpson,65,Head,Divorced,Female,"Surveyor, commercial/residential",None,Methodist
11,King Walks,Tracy,Walker,65,Head,Divorced,Female,"Doctor, hospital",None,Christian
19,Willis Avenue,Leigh,Martin,65,Head,Married,Male,Unemployed,None,Methodist
140,Willis Avenue,Alexander,Russell,65,Husband,Married,Male,Archaeologist,None,None
143,Willis Avenue,Sam,Turnbull,65,Head,Widowed,Male,Unemployed,None,Christian
39,Roberts Drives,Gemma,Turnbull,65,Head,Married,Female,Artist,None,Christian
100,Iqbal Shoals,Lorraine,Morrison,65,Head,Widowed,Female,Advertising art director,None,Christian
131,Iqbal Shoals,Robin,Davis,65,Head,Divorced,Male,Geoscientist,None,Christian
16,Hunters Parkway,Anthony,Davey,65,Head,Married,Male,Chief Marketing Officer,None,Christian
34,Hunters Parkway,Jean,Atkinson,65,Head,Divorced,Female,Unemployed,None,Christian
40,Bank Burg,Paige,Kay,65,Head,Married,Female,"Nurse, adult",None,None
47,Bank Burg,Richard,McDonald,65,Head,Married,Male,Chartered certified accountant,None,Methodist
27,Reynolds Highway,Katherine,Yates,65,Head,Widowed,Female,Merchant navy officer,None,None
1,Stephens Rectory,Francesca,Mitchell,65,Head,Married,Female,"Designer, ceramics/pottery",None,Methodist
18,Moran Mission,Melissa,Clarke,66,Head,Married,Female,Early years teacher,None,Christian
67,Wallis Rapids,Jodie,Freeman,66,Cousin,Divorced,Female,Broadcast engineer,None,None
25,Inner Street,Fiona,Skinner,66,Head,Married,Female,"Therapist, horticultural",None,Christian
25,Inner Street,Victor,Hammond,66,Husband,Married,Male,Jewellery designer,None,None
34,Inner Street,Scott,Parkes,66,Head,Widowed,Male,Engineering geologist,None,Christian
21,Protectoratearch Road,Mohammad,Jenkins,66,Head,Divorced,Male,"Engineer, maintenance",None,Christian
121,Richardson Street,Harry,Hill,66,Head,Married,Male,Broadcast engineer,None,Christian
34,Cancer Lane,Richard,Walsh,66,Partner,Single,Male,Unemployed,None,None
35,Cancer Lane,Raymond,White,66,Head,Married,Male,Cabin crew,None,Christian
40,Cancer Lane,Paige,McCarthy,66,Head,Widowed,Female,Accommodation manager,None,Methodist
9,Tiger Point,Martyn,Savage,66,Head,Married,Male,Magazine journalist,None,None
33,Tiger Point,Gerard,Bryant,66,Husband,Married,Male,Fitness centre manager,None,None
